id;nome;selecao/pagina;numero;posicao;raridade;status;caminho_da_imagem
wc26-noruega-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Noruega;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-09-a-confirmar-09.webp
wc26-noruega-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Noruega;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-10-a-confirmar-10.webp
wc26-noruega-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Noruega;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-11-a-confirmar-11.webp
wc26-noruega-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Noruega;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-12-a-confirmar-12.webp
wc26-noruega-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Noruega;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-13-a-confirmar-13.webp
wc26-noruega-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Noruega;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-14-a-confirmar-14.webp
wc26-noruega-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Noruega;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-15-a-confirmar-15.webp
wc26-noruega-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Noruega;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-16-a-confirmar-16.webp
wc26-noruega-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Noruega;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-17-a-confirmar-17.webp
wc26-noruega-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Noruega;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-18-a-confirmar-18.webp
wc26-noruega-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Noruega;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-19-a-confirmar-19.webp
wc26-noruega-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Noruega;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-20-a-confirmar-20.webp
wc26-noruega-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Noruega;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-21-a-confirmar-21.webp
wc26-noruega-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Noruega;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-22-a-confirmar-22.webp
wc26-noruega-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Noruega;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-23-a-confirmar-23.webp
wc26-noruega-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Noruega;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-24-a-confirmar-24.webp
wc26-noruega-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Noruega;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-25-a-confirmar-25.webp
wc26-noruega-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Noruega;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-26-a-confirmar-26.webp
wc26-escocia-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Escócia;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-01-a-confirmar-01.webp
wc26-escocia-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Escócia;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-02-a-confirmar-02.webp
wc26-escocia-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Escócia;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-03-a-confirmar-03.webp
wc26-escocia-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Escócia;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-04-a-confirmar-04.webp
wc26-escocia-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Escócia;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-05-a-confirmar-05.webp
wc26-escocia-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Escócia;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-06-a-confirmar-06.webp
wc26-escocia-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Escócia;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-07-a-confirmar-07.webp
wc26-escocia-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Escócia;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-08-a-confirmar-08.webp
wc26-escocia-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Escócia;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-09-a-confirmar-09.webp
wc26-escocia-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Escócia;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-10-a-confirmar-10.webp
wc26-escocia-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Escócia;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-11-a-confirmar-11.webp
wc26-escocia-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Escócia;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-12-a-confirmar-12.webp
wc26-escocia-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Escócia;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-13-a-confirmar-13.webp
wc26-escocia-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Escócia;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-14-a-confirmar-14.webp
wc26-escocia-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Escócia;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-15-a-confirmar-15.webp
wc26-escocia-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Escócia;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-16-a-confirmar-16.webp
wc26-escocia-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Escócia;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-17-a-confirmar-17.webp
wc26-escocia-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Escócia;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-18-a-confirmar-18.webp
wc26-escocia-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Escócia;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-19-a-confirmar-19.webp
wc26-escocia-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Escócia;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-20-a-confirmar-20.webp
wc26-escocia-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Escócia;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-21-a-confirmar-21.webp
wc26-escocia-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Escócia;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-22-a-confirmar-22.webp
wc26-escocia-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Escócia;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-23-a-confirmar-23.webp
wc26-escocia-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Escócia;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-24-a-confirmar-24.webp
wc26-escocia-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Escócia;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-25-a-confirmar-25.webp
wc26-escocia-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Escócia;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-escocia/wc26-escocia-jogador-26-a-confirmar-26.webp
wc26-suecia-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Suécia;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-01-a-confirmar-01.webp
wc26-suecia-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Suécia;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-02-a-confirmar-02.webp
wc26-suecia-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Suécia;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-03-a-confirmar-03.webp
wc26-suecia-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Suécia;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-04-a-confirmar-04.webp
wc26-suecia-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Suécia;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-05-a-confirmar-05.webp
wc26-suecia-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Suécia;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-06-a-confirmar-06.webp
wc26-suecia-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Suécia;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-07-a-confirmar-07.webp
wc26-suecia-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Suécia;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-08-a-confirmar-08.webp
wc26-suecia-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Suécia;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-09-a-confirmar-09.webp
wc26-suecia-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Suécia;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-10-a-confirmar-10.webp
wc26-suecia-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Suécia;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-11-a-confirmar-11.webp
wc26-suecia-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Suécia;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-12-a-confirmar-12.webp
wc26-suecia-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Suécia;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-13-a-confirmar-13.webp
wc26-suecia-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Suécia;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-14-a-confirmar-14.webp
wc26-suecia-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Suécia;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-15-a-confirmar-15.webp
wc26-suecia-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Suécia;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-16-a-confirmar-16.webp
wc26-suecia-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Suécia;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-17-a-confirmar-17.webp
wc26-suecia-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Suécia;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-18-a-confirmar-18.webp
wc26-suecia-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Suécia;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-19-a-confirmar-19.webp
wc26-suecia-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Suécia;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-20-a-confirmar-20.webp
wc26-suecia-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Suécia;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-21-a-confirmar-21.webp
wc26-suecia-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Suécia;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-22-a-confirmar-22.webp
wc26-suecia-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Suécia;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-23-a-confirmar-23.webp
wc26-suecia-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Suécia;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-24-a-confirmar-24.webp
wc26-suecia-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Suécia;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-25-a-confirmar-25.webp
wc26-suecia-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Suécia;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suecia/wc26-suecia-jogador-26-a-confirmar-26.webp
wc26-turquia-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Turquia;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-01-a-confirmar-01.webp
wc26-turquia-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Turquia;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-02-a-confirmar-02.webp
wc26-turquia-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Turquia;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-03-a-confirmar-03.webp
wc26-turquia-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Turquia;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-04-a-confirmar-04.webp
wc26-turquia-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Turquia;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-05-a-confirmar-05.webp
wc26-turquia-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Turquia;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-06-a-confirmar-06.webp
wc26-turquia-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Turquia;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-07-a-confirmar-07.webp
wc26-turquia-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Turquia;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-08-a-confirmar-08.webp
wc26-turquia-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Turquia;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-09-a-confirmar-09.webp
wc26-turquia-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Turquia;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-10-a-confirmar-10.webp
wc26-turquia-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Turquia;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-11-a-confirmar-11.webp
wc26-turquia-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Turquia;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-12-a-confirmar-12.webp
wc26-turquia-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Turquia;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-13-a-confirmar-13.webp
wc26-turquia-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Turquia;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-14-a-confirmar-14.webp
wc26-turquia-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Turquia;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-15-a-confirmar-15.webp
wc26-turquia-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Turquia;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-16-a-confirmar-16.webp
wc26-turquia-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Turquia;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-17-a-confirmar-17.webp
wc26-turquia-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Turquia;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-18-a-confirmar-18.webp
wc26-turquia-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Turquia;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-19-a-confirmar-19.webp
wc26-turquia-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Turquia;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-20-a-confirmar-20.webp
wc26-turquia-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Turquia;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-21-a-confirmar-21.webp
wc26-turquia-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Turquia;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-22-a-confirmar-22.webp
wc26-turquia-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Turquia;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-23-a-confirmar-23.webp
wc26-turquia-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Turquia;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-24-a-confirmar-24.webp
wc26-turquia-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Turquia;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-25-a-confirmar-25.webp
wc26-turquia-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Turquia;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-turquia/wc26-turquia-jogador-26-a-confirmar-26.webp
wc26-republica-tcheca-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;República Tcheca;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-republica-tcheca/wc26-republica-tcheca-jogador-01-a-confirmar-01.webp
wc26-republica-tcheca-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;República Tcheca;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-republica-tcheca/wc26-republica-tcheca-jogador-02-a-confirmar-02.webp
wc26-republica-tcheca-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;República Tcheca;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-republica-tcheca/wc26-republica-tcheca-jogador-03-a-confirmar-03.webp
wc26-republica-tcheca-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;República Tcheca;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-republica-tcheca/wc26-republica-tcheca-jogador-04-a-confirmar-04.webp
wc26-republica-tcheca-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;República Tcheca;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-republica-tcheca/wc26-republica-tcheca-jogador-05-a-confirmar-05.webp
wc26-republica-tcheca-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;República Tcheca;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-republica-tcheca/wc26-republica-tcheca-jogador-06-a-confirmar-06.webp
